,0
7120,610867695
7121,610826167
7122,610758148
7123,599593125
7124,610583536
7125,610572700
7126,610497115
7127,556591040
7128,598708463
7129,610343863
7130,610277765
7131,589576584
7132,598246697
7133,610221262
7134,592846808
7135,610206048
7136,610190402
7137,610138515
7138,601450708
7139,610015473
7140,609984825
7141,609978253
7142,599986059
7143,609679472
7144,609614649
7145,609560194
7146,601358366
7147,609354455
7148,609269260
7149,602273448
7150,608939508
7151,608925278
7152,592497231
7153,606988576
7154,596253202
7155,608839587
7156,608655996
7157,608497203
7158,608492307
7159,608464531
7160,556743799
7161,608185011
7162,608170259
7163,608047359
7164,607872555
7165,607866680
7166,607857144
7167,607293819
7168,607805773
7169,601852412
7170,602142131
7171,607525108
7172,607462544
7173,605834387
7174,607310757
7175,607298132
7176,554316958
7177,606878589
7178,606815164
7179,591211302
7180,606192608
7181,605661252
7182,605593798
7183,605381425
7184,605249988
7185,605209307
7186,605037537
7187,604949451
7188,604945047
7189,604687740
7190,604479882
7191,604464266
7192,604396430
7193,604364001
7194,591597458
7195,583304977
7196,603761346
7197,603572849
7198,603297287
7199,603200173
7200,509095440
7201,603167072
7202,602877001
7203,577187453
7204,600302181
7205,602238516
7206,602043883
7207,602028477
7208,601832999
7209,600147024
7210,601614839
7211,601188946
7212,600933831
7213,600805490
7214,600453046
7215,600275598
7216,600155122
7217,599761007
7218,599056678
7219,598478700
7220,598430812
7221,598050333
7222,612790368
7223,597569092
7224,601876660
7225,612483228
7226,605369977
7227,602090037
7228,612005472
7229,611997744
7230,611994888
7231,611817859
7232,611718021
7233,597636348
7234,583919439
7235,611295324
7236,611271901
7237,611160500
7238,607404230
7239,595697449
7240,596528632
7241,610373058
7242,610372026
7243,610352415
7244,610067668
7245,609943677
7246,609941457
7247,609406804
7248,609093496
7249,608724465
7250,608702551
7251,608503062
7252,606914608
7253,608092556
7254,608062619
7255,607612834
7256,607593187
7257,607569180
7258,607560765
7259,606210565
7260,578926952
7261,605969834
7262,605502624
7263,605336180
7264,605309572
7265,605297635
7266,605025381
7267,586475168
7268,604234032
7269,604089108
7270,604047180
7271,612790368
7272,597569092
7273,601876660
7274,612483228
7275,605369977
7276,602090037
7277,612005472
7278,611997744
7279,611994888
7280,611817859
7281,611718021
7282,597636348
7283,583919439
7284,611295324
7285,611271901
7286,611160500
7287,607404230
7288,595697449
7289,596528632
7290,610373058
7291,610372026
7292,610352415
7293,610067668
7294,609943677
7295,609941457
7296,609406804
7297,609093496
7298,608724465
7299,608702551
7300,608503062
7301,606914608
7302,608092556
7303,608062619
7304,607612834
7305,607593187
7306,607569180
7307,607560765
7308,606210565
7309,578926952
7310,605969834
7311,605502624
7312,605336180
7313,605309572
7314,605297635
7315,605025381
7316,586475168
7317,604234032
7318,604089108
7319,604047180
7320,612928545
7321,601629841
7322,509269209
7323,583564884
7324,612862206
7325,612860496
7326,612534173
7327,561732125
7328,610732317
7329,612496523
7330,612494794
7331,612477058
7332,612450604
7333,612408920
7334,612394960
7335,612322861
7336,612284503
7337,607202300
7338,612224696
7339,612143275
7340,603990336
7341,612050974
7342,567433741
7343,612025645
7344,611997269
7345,580810871
7346,580379434
7347,573004893
7348,611749234
7349,611727347
7350,611715837
7351,601105443
7352,599033053
7353,597360055
7354,565275814
7355,565338723
7356,611464973
7357,611411274
7358,611313531
7359,594648239
7360,611283844
7361,591196759
7362,561664645
7363,612928545
7364,601629841
7365,509269209
7366,583564884
7367,612862206
7368,612860496
7369,612534173
7370,561732125
7371,610732317
7372,612496523
7373,612494794
7374,612477058
7375,612450604
7376,612408920
7377,612394960
7378,612322861
7379,612284503
7380,607202300
7381,612224696
7382,612143275
7383,603990336
7384,612050974
7385,567433741
7386,612025645
7387,611997269
7388,580810871
7389,580379434
7390,573004893
7391,611749234
7392,611727347
7393,611715837
7394,601105443
7395,599033053
7396,597360055
7397,565275814
7398,565338723
7399,611464973
7400,611411274
7401,611313531
7402,594648239
7403,611283844
7404,591196759
7405,561664645
7406,581257055
7407,611247256
7408,593722932
7409,596216434
7410,606985653
7411,610752122
7412,592028036
7413,610647162
7414,610622433
7415,610602144
7416,587530320
7417,475797674
7418,561204616
7419,609990801
7420,599892431
7421,581109990
7422,595677769
7423,609615871
7424,609609931
7425,609588904
7426,609523220
7427,609507343
7428,595914744
7429,609214888
7430,609188971
7431,609042437
7432,608972723
7433,587973086
7434,594095360
7435,561201332
7436,572159135
7437,589683496
7438,608830045
7439,608754343
7440,608710827
7441,608646372
7442,608627808
7443,608601303
7444,608570196
7445,608418126
7446,608400169
7447,598578025
7448,608319332
7449,588800372
7450,608232521
7451,605992872
7452,608084330
7453,608043540
7454,607989500
7455,601177235
7456,607700486
7457,607534813
7458,607271111
7459,583090158
7460,554619223
7461,606880674
7462,606874611
7463,606776942
7464,606750055
7465,606599289
7466,586731378
7467,606510952
7468,606230983
7469,606214154
7470,606201467
7471,596512340
7472,605840789
7473,599257553
7474,605681965
7475,605669968
7476,605529989
7477,605440997
7478,592001959
7479,605118124
7480,604831790
7481,604785074
7482,604767365
7483,604596938
7484,604565868
7485,604533437
7486,604290018
7487,604156434
7488,604132389
7489,604019435
7490,604011631
7491,603773846
7492,603762817
7493,603705485
7494,603650208
7495,603596845
7496,603319686
7497,603060547
7498,600160009
7499,602547010
7500,602499931
7501,595317218
7502,602254780
7503,602196830
7504,601885722
7505,601629191
7506,612923458
7507,604256013
7508,597914359
7509,612533748
7510,590981949
7511,585822289
7512,582732164
7513,611641159
7514,595215147
7515,597913259
7516,611012582
7517,597910098
7518,587534961
7519,610627596
7520,610569195
7521,610047270
7522,585374116
7523,609882112
7524,571964834
7525,608527849
7526,583107676
7527,593462059
7528,568101732
7529,606328331
7530,604891162
7531,604395496
7532,603950922
7533,603415178
7534,603316703
7535,601500522
7536,600312568
7537,599564500
7538,598305373
7539,572945656
7540,595423362
7541,594421495
7542,480649798
7543,593734923
7544,592230165
7545,598773227
7546,612921150
7547,583105181
7548,612825754
7549,612686188
7550,612616967
7551,612578764
7552,612561428
7553,589615822
7554,612419521
7555,612418042
7556,564201506
7557,576643629
7558,612214101
7559,579067698
7560,601484651
7561,612028976
7562,604811228
7563,611991248
7564,557956771
7565,604965453
7566,597156283
7567,610446259
7568,611776453
7569,611699148
7570,611630668
7571,604133023
7572,611520450
7573,610313732
7574,592872215
7575,611335331
7576,611322432
7577,611282790
7578,599856546
7579,593939571
7580,611168804
7581,611155027
7582,611041538
7583,608622703
7584,587735190
7585,581108474
7586,597534953
7587,610331386
7588,577338866
7589,610226400
7590,574683004
7591,610128252
7592,609891055
7593,609820348
7594,598773227
7595,612921150
7596,583105181
7597,612825754
7598,612686188
7599,612616967
7600,612578764
7601,612561428
7602,589615822
7603,612419521
7604,612418042
7605,564201506
7606,576643629
7607,612214101
7608,579067698
7609,601484651
7610,612028976
7611,604811228
7612,611991248
7613,557956771
7614,604965453
7615,597156283
7616,610446259
7617,611776453
7618,611699148
7619,611630668
7620,604133023
7621,611520450
7622,610313732
7623,592872215
7624,611335331
7625,611322432
7626,611282790
7627,599856546
7628,593939571
7629,611168804
7630,611155027
7631,611041538
7632,608622703
7633,587735190
7634,581108474
7635,597534953
7636,610331386
7637,577338866
7638,610226400
7639,574683004
7640,610128252
7641,609891055
7642,609820348
7643,609736907
7644,585337584
7645,585910907
7646,609504544
7647,609336145
7648,608987749
7649,608968061
7650,583171833
7651,608930133
7652,604850635
7653,608835135
7654,608785921
7655,608687984
7656,592019921
7657,608051628
7658,608028849
7659,607972212
7660,607854460
7661,607562215
7662,607127447
7663,606898098
7664,606830929
7665,602319967
7666,606641398
7667,606594571
7668,606162654
7669,605866942
7670,599929294
7671,605690196
7672,579786906
7673,605047630
7674,604995156
7675,604941420
7676,604897121
7677,604785371
7678,596849679
7679,604437113
7680,604253053
7681,604229840
7682,603634844
7683,566865830
7684,603314201
7685,603201057
7686,603096295
7687,602390182
7688,601977206
7689,601747660
7690,601718182
7691,601456406
7692,596336009
7693,612985708
7694,612983452
7695,612947784
7696,607855635
7697,612781107
7698,612764613
7699,612637060
7700,605581947
7701,612557737
7702,612491575
7703,604425953
7704,612421172
7705,612400459
7706,612261211
7707,607794327
7708,612049336
7709,612045665
7710,598864777
7711,611994009
7712,604238695
7713,611946688
7714,573661820
7715,608063399
7716,611934067
7717,600082876
7718,601447847
7719,611766066
7720,611724009
7721,611687672
7722,604065368
7723,594089766
7724,611474808
7725,611469052
7726,611420039
7727,606768105
7728,611355165
7729,611354703
7730,610018218
7731,586861257
7732,611279795
7733,611245600
7734,611217729
7735,611212594
7736,611191625
7737,599771979
7738,612985708
7739,612983452
7740,612947784
7741,607855635
7742,612781107
7743,612764613
7744,612637060
7745,605581947
7746,612557737
7747,612491575
7748,604425953
7749,612421172
7750,612400459
7751,612261211
7752,607794327
7753,612049336
7754,612045665
7755,598864777
7756,611994009
7757,604238695
7758,611946688
7759,573661820
7760,608063399
7761,611934067
7762,600082876
7763,601447847
7764,611766066
7765,611724009
7766,611687672
7767,604065368
7768,594089766
7769,611474808
7770,611469052
7771,611420039
7772,606768105
7773,611355165
7774,611354703
7775,610018218
7776,586861257
7777,611279795
7778,611245600
7779,611217729
7780,611212594
7781,611191625
7782,599771979
7783,610998463
7784,608125921
7785,610962112
7786,586267057
7787,610888301
7788,610876081
7789,583681437
7790,607005944
7791,610560092
7792,610426858
7793,610403681
7794,604548434
7795,610336300
7796,600979379
7797,610162268
7798,610159530
7799,610061408
7800,604843925
7801,609808504
7802,609802938
7803,609699530
7804,609594855
7805,609282188
7806,452038641
7807,608195607
7808,606362387
7809,536536412
7810,594039314
7811,604583930
7812,583438671
7813,608874165
7814,596374945
7815,608750157
7816,608687965
7817,608646089
7818,608555882
7819,608262907
7820,608138666
7821,608074408
7822,607887086
7823,607197849
7824,607085417
7825,607001752
7826,606964048
7827,606915933
7828,606898149
7829,606865084
7830,606825403
7831,606444314
7832,606432100
7833,606377372
7834,600151156
7835,606341065
7836,604957286
7837,604860463
7838,604663879
7839,604404193
7840,603997732
7841,603733184
7842,603293142
7843,602497019
7844,600017335
7845,602416332
7846,602215997
7847,602031065
7848,601898864
7849,601881773
7850,601759005
7851,601627766
7852,601575415
7853,601357138
7854,601325056
7855,600784580
7856,600368288
7857,599949355
7858,599524893
7859,599215024
7860,598952215
7861,598755417
7862,598665031
7863,598132888
7864,597967818
7865,597423607
7866,597099223
7867,596953181
7868,596949257
7869,596845521
7870,596774188
7871,596569445
7872,596312837
7873,595317229
7874,595308941
7875,595018187
7876,593043481
7877,592840959
7878,592834851
7879,591893145
7880,591657066
7881,591460259
7882,591409391
7883,609584341
7884,591151641
7885,602919655
7886,607020332
7887,609865878
7888,510012395
7889,605401268
7890,585592701
7891,603906017
7892,599621370
7893,599107725
7894,594345080
7895,612990128
7896,606794507
7897,458224431
7898,612898235
7899,612876866
7900,606787645
7901,612840012
7902,612839483
7903,612800489
7904,612795338
7905,612786899
7906,607665553
7907,612752636
7908,612599061
7909,612593269
7910,610032247
7911,612504223
7912,448295908
7913,612426947
7914,612406566
7915,588140933
7916,583916118
7917,526174351
7918,612329673
7919,612322537
7920,612224173
7921,600054302
7922,612050357
7923,612047162
7924,612037163
7925,604969578
7926,559256725
7927,611969691
7928,596010452
7929,605627766
7930,608902836
7931,611767356
7932,594875175
7933,596829869
7934,535216204
7935,571719018
7936,611607340
7937,611588319
7938,612990128
7939,606794507
7940,458224431
7941,612898235
7942,612876866
7943,606787645
7944,612840012
7945,612839483
7946,612800489
7947,612795338
7948,612786899
7949,607665553
7950,612752636
7951,612599061
7952,612593269
7953,610032247
7954,612504223
7955,448295908
7956,612426947
7957,612406566
7958,588140933
7959,583916118
7960,526174351
7961,612329673
7962,612322537
7963,612224173
7964,600054302
7965,612050357
7966,612047162
7967,612037163
7968,604969578
7969,559256725
7970,611969691
7971,596010452
7972,605627766
7973,608902836
7974,611767356
7975,594875175
7976,596829869
7977,535216204
7978,571719018
7979,611607340
7980,611588319
7981,559549122
7982,611579440
7983,604895611
7984,599020200
7985,611466690
7986,611391849
7987,611358332
7988,525629262
7989,611266580
7990,565733999
7991,610243609
7992,609246459
7993,611208402
7994,593417456
7995,611166643
7996,596055806
7997,608410384
7998,611121933
7999,611071479
8000,611048443
8001,611038490
8002,596151441
8003,509786680
8004,610924815
8005,610844587
8006,604799740
8007,610746448
8008,597146683
8009,610697282
8010,610651684
8011,597535668
8012,597291308
8013,599927021
8014,598837595
8015,610598559
8016,597268588
8017,610572133
8018,610557440
8019,610509275
8020,610368704
8021,610361365
8022,610354443
8023,610231157
8024,610223823
8025,610154827
8026,571174771
8027,610128184
8028,610113444
8029,610102801
8030,610043370
8031,558338380
8032,607399892
8033,609863270
8034,593873756
8035,535521301
8036,609857606
8037,599771119
8038,587527930
8039,609579593
8040,607010657
8041,609521042
8042,595546222
8043,604801434
8044,609356098
8045,609245558
8046,609183986
8047,609119947
8048,607816390
8049,609089169
8050,572133847
8051,609026848
8052,597911930
8053,576005514
8054,608839471
8055,605825318
8056,608759543
8057,608741244
8058,608731124
8059,608628752
8060,608606799
8061,608595394
8062,608524448
8063,608396898
8064,608372443
8065,608289411
8066,608288680
8067,608219313
8068,608134770
8069,608058848
8070,607926786
8071,607810452
8072,599054754
8073,607752822
8074,607744623
8075,607743456
8076,607632961
8077,607438274
8078,607431025
8079,607338134
8080,607330908
8081,607021111
8082,606887482
8083,606821984
8084,606797066
8085,606780088
8086,578142239
8087,606494389
8088,606488853
8089,606463934
8090,606430868
8091,606392423
8092,606334425
8093,606327991
8094,606291826
8095,605898046
8096,604360993
8097,605741341
8098,605657523
8099,605600296
8100,600690798
8101,605523154
8102,605364783
8103,605353177
8104,605241661
8105,605208935
8106,605126872
8107,605053984
8108,604989570
8109,604963601
8110,604815742
8111,604796517
8112,521106673
8113,604710740
8114,603080945
8115,604558142
8116,604497476
8117,604352926
8118,604336498
8119,593751502
8120,604205095
8121,603561893
8122,603385579
8123,603285644
8124,603184638
8125,603169380
8126,603092568
8127,557799669
8128,602935759
8129,602758749
8130,602717814
8131,602707346
8132,554355719
8133,602616634
8134,602601263
8135,602508126
8136,602493479
8137,602311797
8138,602284377
8139,602222621
8140,602152818
8141,602106184
8142,602098817
8143,602004734
8144,601942640
8145,601383849
8146,601310583
8147,578572111
8148,600917605
8149,600888946
8150,600866260
8151,600727690
8152,600704492
8153,600482480
8154,600271818
8155,600041227
8156,599960552
8157,599931966
8158,570327818
8159,599298634
8160,599260835
8161,595445074
8162,599184522
8163,599081672
8164,598617046
8165,598329708
8166,598183457
8167,598007908
8168,595090711
8169,597445342
8170,580218776
8171,596070855
8172,595950398
8173,582024623
8174,595664083
8175,595641721
8176,595530138
8177,595160865
8178,595149288
8179,594510098
8180,594314085
8181,603719135
8182,612844005
8183,587400962
8184,610584766
8185,612426667
8186,562101298
8187,596317002
8188,557240331
8189,611171417
8190,610739978
8191,579060327
8192,601349623
8193,610348000
8194,609985623
8195,609688408
8196,609459235
8197,602637615
8198,609378001
8199,609157116
8200,557379142
8201,587536139
8202,608788671
8203,608753259
8204,608611307
8205,596879657
8206,583390010
8207,605752753
8208,604202095
8209,602549510
8210,599906450
8211,596469068
8212,594860836
8213,612996894
8214,556542848
8215,612860682
8216,580674822
8217,452077722
8218,607191626
8219,594030107
8220,612683968
8221,612639553
8222,612617979
8223,612614527
8224,612604573
8225,612550031
8226,612538160
8227,610240893
8228,610047856
8229,612440610
8230,612414872
8231,592990502
8232,612386667
8233,596016410
8234,612323271
8235,612319105
8236,612288420
8237,596201179
8238,612086249
8239,607517650
8240,597217408
8241,612042785
8242,596525024
8243,599035870
8244,611906886
8245,611899088
8246,611874260
8247,611850597
8248,611816691
8249,611792444
8250,442311916
8251,611736837
8252,611705442
8253,611704938
8254,611619999
8255,611605146
8256,457969319
8257,577009301
8258,591494205
8259,611471539
8260,611459132
8261,612996894
8262,556542848
8263,612860682
8264,580674822
8265,452077722
8266,607191626
8267,594030107
8268,612683968
8269,612639553
8270,612617979
8271,612614527
8272,612604573
8273,612550031
8274,612538160
8275,610240893
8276,610047856
8277,612440610
8278,612414872
8279,592990502
8280,612386667
8281,596016410
8282,612323271
8283,612319105
8284,612288420
8285,596201179
8286,612086249
8287,607517650
8288,597217408
8289,612042785
8290,596525024
8291,599035870
8292,611906886
8293,611899088
8294,611874260
8295,611850597
8296,611816691
8297,611792444
8298,442311916
8299,611736837
8300,611705442
8301,611704938
8302,611619999
8303,611605146
8304,457969319
8305,577009301
8306,591494205
8307,611471539
8308,611459132
8309,611443688
8310,611417572
8311,611355552
8312,611313561
8313,604409076
8314,604095219
8315,611200600
8316,611161680
8317,602175363
8318,607007248
8319,594885922
8320,609237656
8321,610771488
8322,610710916
8323,587371889
8324,591754215
8325,606756148
8326,610543857
8327,610538319
8328,610419576
8329,582975798
8330,607929764
8331,593289706
8332,509762033
8333,610265415
8334,610242004
8335,603769999
8336,610022237
8337,605028925
8338,598980271
8339,609783978
8340,609739426
8341,609689289
8342,609542471
8343,609538636
8344,609236161
8345,609080371
8346,596801418
8347,609000327
8348,608992458
8349,608972752
8350,587537157
8351,608956990
8352,608868286
8353,595685535
8354,608692956
8355,608510043
8356,608485230
8357,608325002
8358,608159079
8359,608100181
8360,598876894
8361,607852583
8362,607773398
8363,607444106
8364,607300797
8365,607140533
8366,587522677
8367,602095891
8368,606551209
8369,606509449
8370,606380490
8371,606320790
8372,606283427
8373,604797327
8374,606123328
8375,605998542
8376,605957480
8377,605941214
8378,605840172
8379,605771653
8380,605562544
8381,605472868
8382,605244902
8383,605213922
8384,605209266
8385,605171535
8386,605140039
8387,605107743
8388,576071392
8389,604935955
8390,604549173
8391,604364268
8392,604215615
8393,604105514
8394,604083790
8395,603789869
8396,603757852
8397,603689671
8398,603610966
8399,603409839
8400,603293009
8401,603290330
8402,603289752
8403,602732383
8404,602236194
8405,602192659
8406,602126877
8407,602065380
8408,599058540
8409,601667457
8410,601608446
8411,601486647
8412,601333941
8413,600952871
8414,600799416
8415,600747055
8416,600698127
8417,600227618
8418,599948736
8419,599523029
8420,599447146
8421,599349930
8422,599003415
8423,598835413
8424,598790044
8425,598294502
8426,598213498
8427,598166872
8428,598164003
8429,598093053
8430,597835506
8431,597779222
8432,597548663
8433,597146386
8434,576342427
8435,596694121
8436,596665790
8437,596552425
8438,596552236
8439,596470213
8440,596113837
8441,595731410
8442,595688729
8443,595616567
8444,595371808
8445,595368292
8446,595326877
8447,595244213
8448,595171404
8449,594885568
8450,594157677
8451,594041846
8452,593495213
8453,593466422
8454,593251149
8455,592787096
8456,592475150
8457,592286323
8458,592007407
8459,613036865
8460,613025774
8461,613023980
8462,613021378
8463,612990949
8464,612973686
8465,612942853
8466,592981415
8467,594712687
8468,610419712
8469,612900992
8470,513422585
8471,528235527
8472,606802665
8473,602011895
8474,612768702
8475,591959037
8476,609414835
8477,612662489
8478,612634707
8479,612607502
8480,612586661
8481,583905474
8482,513426215
8483,612516261
8484,612506566
8485,612494071
8486,612490143
8487,612489764
8488,561702385
8489,612475007
8490,612467609
8491,612467086
8492,612423791
8493,604124835
8494,609468106
8495,612379875
8496,612338631
8497,612335134
8498,570627899
8499,582980554
8500,608416343
8501,595688863
8502,612310412
8503,612304630
8504,612268807
8505,613036865
8506,613025774
8507,613023980
8508,613021378
8509,612990949
8510,612973686
8511,612942853
8512,592981415
8513,594712687
8514,610419712
8515,612900992
8516,513422585
8517,528235527
8518,606802665
8519,602011895
8520,612768702
8521,591959037
8522,609414835
8523,612662489
8524,612634707
8525,612607502
8526,612586661
8527,583905474
8528,513426215
8529,612516261
8530,612506566
8531,612494071
8532,612490143
8533,612489764
8534,561702385
8535,612475007
8536,612467609
8537,612467086
8538,612423791
8539,604124835
8540,609468106
8541,612379875
8542,612338631
8543,612335134
8544,570627899
8545,582980554
8546,608416343
8547,595688863
8548,612310412
8549,612304630
8550,612268807
8551,612202451
8552,612169043
8553,509766159
8554,612135318
8555,596388795
8556,601226324
8557,612044337
8558,609998675
8559,612006052
8560,581922121
8561,611980337
8562,611971089
8563,525854391
8564,587041657
8565,611939781
8566,572320681
8567,566060798
8568,611930989
8569,611913856
8570,611909562
8571,611897880
8572,611876215
8573,611862795
8574,611849306
8575,589178883
8576,600946390
8577,611789290
8578,611781167
8579,611772589
8580,610700335
8581,574296161
8582,595168402
8583,594092954
8584,611679947
8585,611670026
8586,585946210
8587,604608304
8588,602608987
8589,609995108
8590,611638852
8591,535536424
8592,601463475
8593,573261085
8594,583477880
8595,535010052
8596,611537564
8597,611519954
8598,611462095
8599,611459690
8600,611414445
8601,611338116
8602,611332553
8603,611318813
8604,611318007
8605,596075495
8606,514015352
8607,607205442
8608,611285740
8609,611282006
8610,611280997
8611,607528643
8612,609984418
8613,581584439
8614,611250239
8615,611249683
8616,611235682
8617,611214651
8618,598874789
8619,611173065
8620,585252236
8621,604832619
8622,596894515
8623,607854408
8624,611115384
8625,611111234
8626,611102004
8627,611075248
8628,611065752
8629,611048129
8630,611045797
8631,599660851
8632,591554230
8633,600830194
8634,610938280
8635,610934924
8636,610925404
8637,610907324
8638,610882364
8639,607418259
8640,594662322
8641,583550671
8642,610838393
8643,610831423
8644,610789960
8645,610737416
8646,607750515
8647,588677068
8648,610686444
8649,565742963
8650,535158879
8651,610628266
8652,606777514
8653,610603309
8654,592033242
8655,610595063
8656,610585688
8657,610565797
8658,610464453
8659,610460138
8660,610442639
8661,599780691
8662,610375163
8663,610343936
8664,610301995
8665,606405735
8666,604985778
8667,610259158
8668,600034676
8669,602735057
8670,610121935
8671,610120574
8672,610059958
8673,610057702
8674,563273900
8675,610004171
8676,609979218
8677,609951241
8678,574439200
8679,609909285
8680,609908177
8681,609896572
8682,609875910
8683,609861041
8684,554485319
8685,609816044
8686,596389181
8687,587159904
8688,554419864
8689,609805951
8690,609773086
8691,609557565
8692,583588608
8693,609511947
8694,596038391
8695,601265877
8696,520313511
8697,609430774
8698,609407279
8699,599141754
8700,609388407
8701,583514368
8702,609356149
8703,609063931
8704,586862171
8705,592914262
8706,609051386
8707,603950393
8708,609036354
8709,609024017
8710,604577391
8711,608996592
8712,594892404
8713,599782738
8714,578696949
8715,607020175
8716,602171223
8717,608840064
8718,588417849
8719,608752101
8720,608751823
8721,608730478
8722,608720817
8723,608670267
8724,608649204
8725,608628265
8726,608604069
8727,608553424
8728,600247206
8729,608449074
8730,608377432
8731,602580358
8732,608261450
8733,608241794
8734,608216498
8735,608151870
8736,608125325
8737,608058532
8738,608055320
8739,608035979
8740,608025609
8741,608021575
8742,607924485
8743,607881850
8744,607879454
8745,607876056
8746,606365856
8747,607869384
8748,607842412
8749,601651054
8750,607719161
8751,607572932
8752,607570646
8753,583399660
8754,599858284
8755,607387759
8756,607377263
8757,607315376
8758,607303505
8759,607238165
8760,607137619
8761,607117815
8762,554770744
8763,606975846
8764,606935713
8765,606815256
8766,606803856
8767,606776360
8768,606774928
8769,606758692
8770,593289012
8771,606668183
8772,606650790
8773,606649896
8774,606635188
8775,602951111
8776,605132274
8777,606504562
8778,606439905
8779,602344716
8780,606366590
8781,606355726
8782,606343051
8783,606238028
8784,606218358
8785,606214848
8786,606172482
8787,606169699
8788,606136672
8789,606122969
8790,606015913
8791,606014083
8792,606002223
8793,605968985
8794,605946457
8795,605941375
8796,591813462
8797,596199049
8798,605858931
8799,605844843
8800,602704276
8801,605832478
8802,605791226
8803,594096722
8804,605634606
8805,605588742
8806,593063493
8807,605531917
8808,605498694
8809,605403633
8810,592128983
8811,605357629
8812,605336099
8813,605333595
8814,605329643
8815,605280966
8816,605185241
8817,605132460
8818,605128529
8819,605065710
8820,605026528
8821,604989556
8822,604939329
8823,601987928
8824,604878054
8825,604875441
8826,604795975
8827,604749017
8828,604742799
8829,604703115
8830,604586933
8831,604534476
8832,604495357
8833,604441731
8834,604439499
8835,604387206
8836,604362841
8837,604291573
8838,604185049
8839,604131113
8840,604083931
8841,604067822
8842,603828302
8843,603775271
8844,603683850
8845,603631421
8846,603592913
8847,603574268
8848,603568002
8849,590390982
8850,603508359
8851,603501190
8852,603495979
8853,603440892
8854,603394032
8855,603380790
8856,603304953
8857,603276858
8858,603187418
8859,603073004
8860,603034574
8861,603017469
8862,602861669
8863,602806545
8864,602799413
8865,602787964
8866,602766771
8867,602748704
8868,602695399
8869,602630679
8870,602623047
8871,595972585
8872,602596630
8873,602585921
8874,602555607
8875,602527085
8876,602446406
8877,602438530
8878,602420058
8879,602339444
8880,602327607
8881,602307895
8882,602148613
8883,602146753
8884,602140992
8885,602119799
8886,602049301
8887,601986677
8888,601980169
8889,601951331
8890,601947653
8891,601922185
8892,601814931
8893,601704669
8894,601555575
8895,601399396
8896,601362663
8897,601323444
8898,601322206
8899,601309882
8900,601242772
8901,601181673
8902,600948629
8903,600943428
8904,600888837
8905,600868268
8906,600842585
8907,600837065
8908,600807001
8909,600805745
8910,600684918
8911,600657405
8912,600439413
8913,600288412
8914,600287991
8915,600279668
8916,600064036
8917,600061665
8918,600052983
8919,600030564
8920,599976289
8921,599937525
8922,599906804
8923,599840176
8924,599809945
8925,599596339
8926,599466951
8927,599413878
8928,599390090
8929,599173477
8930,599101543
8931,599023817
8932,599008743
8933,598854794
8934,598776260
8935,598702319
8936,598444220
8937,598393850
8938,598232856
8939,598197345
8940,560648173
8941,575928919
8942,597701361
8943,597410482
8944,597358900
8945,597332994
8946,597321642
8947,597038801
8948,597018444
8949,596975395
8950,596880301
8951,596869327
8952,596814931
8953,596723051
8954,596680137
8955,596447058
8956,596418783
8957,596218423
8958,596202085
8959,595986056
8960,595957870
8961,595939909
8962,595916163
8963,595871585
8964,595816814
8965,595726606
8966,595612587
8967,595445247
8968,595431926
8969,593934305
8970,595309960
8971,595308686
8972,593483254
8973,595233483
8974,595212033
8975,595028298
8976,595027809
8977,595026791
8978,594915980
8979,594913489
8980,594895239
8981,594827067
8982,594676229
8983,594655584
8984,594630077
8985,594609875
8986,594569706
8987,594539872
8988,594531573
8989,594358985
8990,594229702
8991,594160887
8992,594116449
8993,594106930
8994,594056540
8995,594019325
8996,593951186
8997,593893958
8998,613056174
8999,613053332
9000,613016581
9001,613014487
9002,613005742
9003,613002524
9004,612963446
9005,612930885
9006,612924306
9007,612920238
9008,612920143
9009,612869750
9010,612848538
9011,612844498
9012,612791491
9013,585757337
9014,529321483
9015,607667720
9016,612742339
9017,612644449
9018,612623210
9019,612574781
9020,612561373
9021,612553207
9022,612542212
9023,612542114
9024,612511717
9025,612488644
9026,612425666
9027,612421921
9028,612387899
9029,612365762
9030,612344177
9031,612342114
9032,612335591
9033,612331060
9034,608754443
9035,610157398
9036,612304120
9037,612282246
9038,612273247
9039,612261542
9040,613056174
9041,613053332
9042,613016581
9043,613014487
9044,613005742
9045,613002524
9046,612963446
9047,612930885
9048,612924306
9049,612920238
9050,612920143
9051,612869750
9052,612848538
9053,612844498
9054,612791491
9055,585757337
9056,529321483
9057,607667720
9058,612742339
9059,612644449
9060,612623210
9061,612574781
9062,612561373
9063,612553207
9064,612542212
9065,612542114
9066,612511717
9067,612488644
9068,612425666
9069,612421921
9070,612387899
9071,612365762
9072,612344177
9073,612342114
9074,612335591
9075,612331060
9076,608754443
9077,610157398
9078,612304120
9079,612282246
9080,612273247
9081,612261542
9082,612258106
9083,612246446
9084,612178683
9085,612153429
9086,607508684
9087,556538940
9088,610586770
9089,604423152
9090,609423818
9091,608751954
9092,612053526
9093,612031984
9094,592005303
9095,586664309
9096,608942734
9097,603945978
9098,604801308
9099,609834723
9100,611871418
9101,611831803
9102,611828633
9103,611816562
9104,611782015
9105,610433325
9106,611766971
9107,611757748
9108,594902825
9109,606042586
9110,611706082
9111,611702944
9112,561626629
9113,611699602
9114,611163323
9115,605244674
9116,605895237
9117,611642358
9118,611617003
